No,sales,price,brand,feat
3887,9856,1.99,tropicana,0
3888,5504,2.73,tropicana,1
3889,10880,2.19,tropicana,0
3890,5760,2.19,tropicana,0
3891,4352,2.73,tropicana,0
3892,4672,2.73,tropicana,0
3893,5312,2.73,tropicana,0
3894,27583.99999,1.99,tropicana,1
3895,6400,2.73,tropicana,0
3896,4800,2.56,tropicana,1
3897,3584,2.73,tropicana,0
3898,3968,2.73,tropicana,0
3899,3456,2.73,tropicana,0
3900,3200,2.73,tropicana,0
3901,3712,2.73,tropicana,0
3902,2944,2.73,tropicana,0
3903,4416,2.73,tropicana,0
3904,5376,2.73,tropicana,0
3905,41408.00001,1.99,tropicana,1
3906,3968,2.55,tropicana,0
3907,3776,2.73,tropicana,0
3908,5312,2.73,tropicana,0
3909,6336,2.61,tropicana,0
3910,8768,2.39,tropicana,0
3911,10176,2.34,tropicana,0
3912,5248,2.29,tropicana,0
3913,4416,2.35,tropicana,0
3914,4480,2.59,tropicana,0
3915,4992,2.59,tropicana,0
3916,4800,2.59,tropicana,0
3917,16704,1.99,tropicana,1
3918,4032,2.59,tropicana,0
3919,38208.00001,1.99,tropicana,1
3920,8960,1.79,tropicana,0
3921,31871.99999,1.79,tropicana,0
3922,5888,2.03,tropicana,0
3923,13504,2.54,tropicana,0
3924,18816,2.5,tropicana,1
3925,12992,2.51,tropicana,0
3926,6080,2.59,tropicana,0
3927,7360,2.27,tropicana,0
3928,35071.99999,1.94,tropicana,1
3929,6272,2.59,tropicana,0
3930,6272,2.59,tropicana,0
3931,5440,2.59,tropicana,0
3932,5568,2.63,tropicana,0
3933,65280.00002,2.49,tropicana,1
3934,17088,2.23,tropicana,0
3935,43647.99999,1.99,tropicana,1
3936,5568,2.69,tropicana,1
3937,6144,2.69,tropicana,0
3938,4096,2.74,tropicana,0
3939,4864,2.89,tropicana,0
3940,2688,2.89,tropicana,0
3941,2752,2.86,tropicana,0
3942,4608,2.79,tropicana,1
3943,3072,2.89,tropicana,0
3944,6528,2.79,tropicana,1
3945,4928,2.7,tropicana,0
3946,13440,2.49,tropicana,1
3947,5952,2.54,tropicana,0
3948,4288,2.94,tropicana,0
3949,5056,2.79,tropicana,1
3950,3008,2.9,tropicana,0
3951,3072,2.62,minute.maid,0
3952,32063.99999,1.99,minute.maid,1
3953,4928,2.62,minute.maid,0
3954,8896,2.62,minute.maid,0
3955,3136,2.62,minute.maid,0
3956,3904,2.62,minute.maid,0
3957,3968,2.62,minute.maid,0
3958,20160,2.19,minute.maid,1
3959,2496,2.62,minute.maid,0
3960,3776,2.62,minute.maid,0
3961,6400,2.62,minute.maid,0
3962,31296.00001,1.99,minute.maid,1
3963,6208,2.3,minute.maid,0
3964,2048,2.62,minute.maid,0
3965,22336.00001,1.99,minute.maid,1
3966,2496,2.62,minute.maid,0
3967,38143.99998,1.99,minute.maid,1
3968,9024,1.99,minute.maid,0
3969,6272,2.62,minute.maid,0
3970,23168,1.99,minute.maid,1
3971,6592,1.99,minute.maid,0
3972,9280,1.99,minute.maid,0
3973,6464,1.99,minute.maid,0
3974,9408,1.99,minute.maid,0
3975,5312,1.98,minute.maid,0
3976,4224,1.98,minute.maid,0
3977,34560,1.98,minute.maid,1
3978,9792,1.98,minute.maid,0
3979,9344,1.89,minute.maid,0
3980,4672,1.89,minute.maid,0
3981,4992,1.98,minute.maid,0
3982,14464,1.98,minute.maid,0
3983,119296,1.69,minute.maid,1
3984,33984.00001,1.69,minute.maid,0
3985,6080,1.98,minute.maid,1
3986,4864,1.85,minute.maid,0
3987,4480,1.85,minute.maid,0
3988,6336,1.85,minute.maid,0
3989,12608,1.85,minute.maid,0
3990,107840,1.39,minute.maid,1
3991,4160,1.85,minute.maid,0
3992,5632,1.85,minute.maid,0
3993,5248,1.85,minute.maid,0
3994,5760,1.85,minute.maid,0
3995,10432,1.38,minute.maid,1
3996,10752,1.85,minute.maid,0
3997,48063.99999,1.69,minute.maid,1
3998,19456,1.69,minute.maid,0
3999,6272,1.85,minute.maid,0
4000,5888,1.85,minute.maid,0
4001,5056,1.85,minute.maid,0
4002,3200,1.85,minute.maid,0
4003,5632,1.85,minute.maid,0
4004,12672,1.85,minute.maid,0
4005,92992.00001,1.29,minute.maid,1
4006,6400,1.85,minute.maid,0
4007,6976,1.85,minute.maid,0
4008,23615.99999,1.85,minute.maid,1
4009,4800,1.85,minute.maid,0
4010,6144,1.82,minute.maid,0
4011,7552,1.79,minute.maid,0
4012,8448,1.8,minute.maid,0
4013,213952,1.69,minute.maid,1
4014,9280,1.78,minute.maid,0
4015,42687.99999,1.49,minute.maid,0
4016,7488,1.83,minute.maid,0
4017,7104,1.84,minute.maid,0
4018,8000,1.85,minute.maid,0
4019,5888,1.85,minute.maid,0
4020,7104,1.85,minute.maid,0
4021,5696,1.85,minute.maid,0
4022,6592,1.85,minute.maid,0
4023,7808,1.85,minute.maid,1
4024,9920,1.85,minute.maid,0
4025,4352,1.93,minute.maid,0
4026,11008,2.49,minute.maid,1
4027,5248,2.49,minute.maid,1
4028,2624,2.39,minute.maid,0
4029,3904,2.14,minute.maid,0
4030,4864,1.99,minute.maid,0
4031,102720,1.99,minute.maid,1
4032,6336,2.05,minute.maid,0
4033,4544,2.12,minute.maid,0
4034,16000,1.99,minute.maid,1
4035,7040,2.02,minute.maid,0
4036,3584,2.13,minute.maid,0
4037,12672,1.99,minute.maid,1
4038,10688,2.02,minute.maid,0
4039,5312,2.25,minute.maid,0
4040,34815.99999,1.68,minute.maid,1
4041,3840,2.25,minute.maid,0
4042,5568,2.25,minute.maid,0
4043,4736,2.25,minute.maid,0
4044,43391.99999,1.68,minute.maid,1
4045,4992,2.31,minute.maid,0
4046,3392,2.49,minute.maid,0
4047,2496,2.49,minute.maid,0
4048,3328,2.49,minute.maid,0
4049,4160,2.33,minute.maid,0
4050,21184,1.99,minute.maid,1
4051,6144,2.23,minute.maid,1
4052,4864,2.49,minute.maid,0
4053,39552.00001,2.29,minute.maid,1
4054,3904,2.48,minute.maid,0
4055,3584,2.45,minute.maid,1
4056,53376.00002,1.99,minute.maid,1
4057,32512,1.96,minute.maid,1
4058,10752,1.69,minute.maid,0
4059,9600,1.76,minute.maid,0
4060,22976,1.99,minute.maid,1
4061,3648,2.49,minute.maid,0
4062,3456,2.46,minute.maid,0
4063,46783.99999,2.19,minute.maid,1
4064,8576,1.59,dominicks,1
4065,7808,1.85,dominicks,0
4066,6336,1.85,dominicks,0
4067,12736,1.85,dominicks,0
4068,10368,1.85,dominicks,0
4069,29888,1.85,dominicks,1
4070,15872,1.85,dominicks,0
4071,13632,1.85,dominicks,0
4072,16256,1.79,dominicks,0
4073,44352.00002,1.79,dominicks,1
4074,13824,1.79,dominicks,0
4075,10880,1.85,dominicks,0
4076,151872,0.92,dominicks,1
4077,9728,1.59,dominicks,0
4078,41088,1.59,dominicks,1
4079,73344.00003,1.29,dominicks,0
4080,38464,0.99,dominicks,0
4081,34239.99999,1.59,dominicks,1
4082,84608.00002,1.85,dominicks,1
4083,16256,1.85,dominicks,0
4084,53632.00001,1.39,dominicks,1
4085,18176,1.85,dominicks,0
4086,13888,1.85,dominicks,0
4087,17280,1.85,dominicks,0
4088,167168,0.99,dominicks,1
4089,14720,1.85,dominicks,0
4090,14592,1.85,dominicks,0
4091,69056.00003,1.49,dominicks,1
4092,34048.00001,1.49,dominicks,0
4093,3392,1.85,dominicks,0
4094,103488,0.92,dominicks,1
4095,2880,1.85,dominicks,0
4096,5760,1.79,dominicks,0
4097,6144,1.59,dominicks,1
4098,6912,1.59,dominicks,0
4099,5824,1.59,dominicks,0
4100,118912,0.99,dominicks,1
4101,5568,1.79,dominicks,1
4102,9408,1.79,dominicks,0
4103,2752,1.79,dominicks,0
4104,7104,1.79,dominicks,0
4105,34751.99999,1.59,dominicks,1
4106,6144,1.59,dominicks,0
4107,11072,1.59,dominicks,0
4108,43520.00002,1.19,dominicks,1
4109,28416.00001,1.29,dominicks,0
4110,8832,1.59,dominicks,0
4111,12288,1.59,dominicks,0
4112,31936,1.59,dominicks,1
4113,12672,1.59,dominicks,0
4114,12288,1.59,dominicks,0
4115,49600.00001,0.99,dominicks,1
4116,20864,0.99,dominicks,0
4117,34303.99999,1.49,dominicks,1
4118,7744,1.49,dominicks,0
4119,18304,1.39,dominicks,0
4120,8960,1.39,dominicks,0
4121,9920,1.39,dominicks,0
4122,8704,1.59,dominicks,1
4123,8256,1.59,dominicks,0
4124,9280,1.53,dominicks,0
4125,42496.00001,1.49,dominicks,1
4126,7616,1.52,dominicks,0
4127,7296,1.59,dominicks,0
4128,3328,1.59,dominicks,0
4129,10112,1.59,dominicks,1
4130,9920,1.59,dominicks,0
4131,9472,1.59,dominicks,0
4132,30336,1.5,dominicks,1
4133,27839.99999,1.59,dominicks,0
4134,24448,1.59,dominicks,1
4135,8448,1.59,dominicks,0
4136,14464,1.59,dominicks,1
4137,9152,1.59,dominicks,0
4138,3008,1.59,dominicks,0
4139,6208,1.59,dominicks,0
4140,16000,1.43,dominicks,0
4141,73792.00003,1.29,dominicks,0
4142,6912,1.31,dominicks,0
4143,4160,1.56,dominicks,0
4144,6336,1.59,dominicks,0
4145,9856,1.51,dominicks,0
4146,54208,1.39,dominicks,1
4147,13504,1.43,dominicks,0
4148,30143.99999,1.59,dominicks,0
4149,6784,1.59,dominicks,0
4150,9600,1.59,dominicks,0
4151,3456,1.45,dominicks,0
4152,75200,1.29,dominicks,1
4153,17920,1.34,dominicks,0
4154,9728,1.59,dominicks,0
4155,13952,1.64,dominicks,0
4156,11072,1.79,dominicks,0
4157,6400,1.69,dominicks,0
4158,78016.00001,1.69,dominicks,0
4159,33536.00001,1.69,dominicks,0
4160,10944,1.79,dominicks,0
4161,7616,1.79,dominicks,0
4162,7232,1.79,dominicks,0
4163,5760,1.76,dominicks,0
4164,5888,1.44,dominicks,0
4165,11200,1.76,dominicks,0
4166,8256,1.69,dominicks,0
4167,37056,1.49,dominicks,1
4168,7872,1.69,dominicks,1
4169,7168,1.71,dominicks,0
4170,6848,1.4,dominicks,0
4171,15104,1.04,dominicks,0
4172,6400,1.82,dominicks,0
4173,4672,1.92,dominicks,0
4174,6208,1.7,dominicks,0
4175,35392,1.49,dominicks,0
4176,15552,1.41,dominicks,0
4177,6528,3.66,tropicana,0
4178,6016,3.66,tropicana,0
4179,6272,3.66,tropicana,0
4180,6848,3.66,tropicana,0
4181,7424,3.66,tropicana,0
4182,6848,3.66,tropicana,0
4183,7488,3.66,tropicana,0
4184,6336,3.66,tropicana,0
4185,6208,3.66,tropicana,0
4186,6400,3.66,tropicana,0
4187,13056,3.29,tropicana,0
4188,8704,3.29,tropicana,0
4189,8832,3.29,tropicana,0
4190,5696,3.66,tropicana,0
4191,14208,3.29,tropicana,1
4192,7616,3.29,tropicana,0
4193,5632,3.51,tropicana,0
4194,6592,3.51,tropicana,0
4195,7680,3.51,tropicana,0
4196,6720,3.51,tropicana,0
4197,10432,3.66,tropicana,0
4198,13824,2.99,tropicana,0
4199,7872,3.39,tropicana,0
4200,8064,3.39,tropicana,0
4201,23872,2.39,tropicana,0
4202,13760,2.39,tropicana,0
4203,10368,2.59,tropicana,0
4204,4608,3.39,tropicana,0
4205,7104,3.39,tropicana,0
4206,34432.00002,2.49,tropicana,0
4207,6592,3.39,tropicana,0
4208,7296,3.39,tropicana,0
4209,7552,3.39,tropicana,0
4210,6976,3.39,tropicana,0
4211,6720,3.39,tropicana,0
4212,5824,3.39,tropicana,0
4213,96064,1.69,tropicana,1
4214,11072,3.39,tropicana,0
4215,55807.99999,1.99,tropicana,1
4216,12928,3.39,tropicana,0
4217,68032.00002,1.99,tropicana,1
4218,26112.00001,1.99,tropicana,0
4219,11776,3.39,tropicana,0
4220,34048.00001,2.29,tropicana,1
4221,14848,3.39,tropicana,0
4222,15424,3.39,tropicana,0
4223,63999.99998,1.99,tropicana,0
4224,14528,1.99,tropicana,0
4225,7040,3.39,tropicana,0
4226,15168,3.39,tropicana,0
4227,53055.99997,1.99,tropicana,0
4228,9536,1.99,tropicana,0
4229,11904,1.99,tropicana,0
4230,11136,3.39,tropicana,1
4231,37567.99999,2.19,tropicana,0
4232,13376,2.19,tropicana,0
4233,6144,3.39,tropicana,0
4234,7104,3.39,tropicana,0
4235,5696,3.39,tropicana,0
4236,63168.00001,1.99,tropicana,1
4237,7680,3.39,tropicana,0
4238,11136,2.73,tropicana,1
4239,8384,3.21,tropicana,0
4240,7616,2.97,tropicana,0
4241,9216,2.94,tropicana,0
4242,8512,2.94,tropicana,0
4243,8128,2.94,tropicana,0
4244,8960,2.94,tropicana,0
4245,13248,2.96,tropicana,0
4246,10624,2.99,tropicana,0
4247,57407.99998,1.99,tropicana,1
4248,11200,2.72,tropicana,0
4249,8576,2.99,tropicana,0
4250,8704,2.99,tropicana,0
4251,12032,2.74,tropicana,0
4252,19008,2.39,tropicana,0
4253,18432,2.35,tropicana,0
4254,16576,2.29,tropicana,0
4255,10304,2.49,tropicana,0
4256,6272,2.99,tropicana,0
4257,9536,2.99,tropicana,0
4258,8448,2.99,tropicana,0
4259,34239.99999,1.99,tropicana,1
4260,7040,2.99,tropicana,0
4261,74752.00002,1.99,tropicana,1
4262,41792.00002,1.79,tropicana,0
4263,83072.00003,1.79,tropicana,0
4264,35712.00001,1.91,tropicana,0
4265,21760,2.75,tropicana,0
4266,39296.00002,2.5,tropicana,1
4267,11904,2.64,tropicana,0
4268,11392,2.99,tropicana,0
4269,12800,2.61,tropicana,0
4270,50623.99999,2.24,tropicana,1
4271,11840,2.99,tropicana,0
4272,12096,2.99,tropicana,0
4273,10368,2.99,tropicana,0
4274,12224,2.99,tropicana,0
4275,98624.00003,2.49,tropicana,1
4276,27839.99999,2.21,tropicana,0
4277,81088.00003,1.99,tropicana,1
4278,10688,2.99,tropicana,1
4279,24512.00001,2.69,tropicana,0
4280,8640,2.99,tropicana,0
4281,11456,2.99,tropicana,0
4282,6080,2.99,tropicana,0
4283,9664,2.96,tropicana,0
4284,13120,2.89,tropicana,1
4285,8448,2.99,tropicana,0
4286,27071.99999,2.79,tropicana,1
4287,14784,2.75,tropicana,0
4288,45632.00001,2.49,tropicana,1
4289,16000,2.63,tropicana,0
4290,10048,3.05,tropicana,0
4291,22976,2.79,tropicana,1
4292,10496,2.99,tropicana,0
4293,4224,2.99,minute.maid,0
4294,5696,2.99,minute.maid,0
4295,36160.00002,2.59,minute.maid,1
4296,3200,2.99,minute.maid,0
4297,11904,2.99,minute.maid,0
4298,21376,2.39,minute.maid,1
4299,3648,2.99,minute.maid,0
4300,46847.99998,1.99,minute.maid,1
4301,3328,2.99,minute.maid,0
4302,4096,2.99,minute.maid,0
4303,4864,2.99,minute.maid,0
4304,36288,2.19,minute.maid,1
4305,3072,2.99,minute.maid,0
4306,4864,2.99,minute.maid,0
4307,9152,2.99,minute.maid,0
4308,42943.99999,1.99,minute.maid,1
4309,4032,2.87,minute.maid,0
4310,4032,2.99,minute.maid,0
4311,36799.99999,1.99,minute.maid,1
4312,4224,2.99,minute.maid,0
4313,25599.99999,1.99,minute.maid,1
4314,10176,1.99,minute.maid,0
4315,29311.99999,1.99,minute.maid,1
4316,13440,1.99,minute.maid,0
4317,15296,1.99,minute.maid,0
4318,11008,1.99,minute.maid,0
4319,14976,2.46,minute.maid,0
4320,37312.00001,1.99,minute.maid,1
4321,6528,2.46,minute.maid,0
4322,6208,2.41,minute.maid,0
4323,4416,2.41,minute.maid,0
4324,9216,2.41,minute.maid,0
4325,25664.00001,1.99,minute.maid,1
4326,5184,2.46,minute.maid,0
4327,15232,2.46,minute.maid,0
4328,86911.99996,1.69,minute.maid,1
4329,19520,1.69,minute.maid,0
4330,5440,2.46,minute.maid,1
4331,8320,2.09,minute.maid,0
4332,7424,2.09,minute.maid,0
4333,6784,2.09,minute.maid,0
4334,21440,2.09,minute.maid,0
4335,132224,1.39,minute.maid,1
4336,5120,2.26,minute.maid,0
4337,5696,2.26,minute.maid,0
4338,5440,2.26,minute.maid,0
4339,3520,2.26,minute.maid,0
4340,19584,1.69,minute.maid,1
4341,7040,2.26,minute.maid,0
4342,39296.00002,1.69,minute.maid,1
4343,11264,1.69,minute.maid,0
4344,4864,2.26,minute.maid,0
4345,5184,2.26,minute.maid,0
4346,3392,2.26,minute.maid,0
4347,3712,2.26,minute.maid,0
4348,3904,2.26,minute.maid,0
4349,8960,2.26,minute.maid,0
4350,83072.00003,1.29,minute.maid,1
4351,4160,2.26,minute.maid,0
4352,4928,2.26,minute.maid,0
4353,34303.99999,1.99,minute.maid,1
4354,6720,1.95,minute.maid,0
4355,12608,1.85,minute.maid,0
4356,11456,1.79,minute.maid,0
4357,9408,1.9,minute.maid,0
4358,192128.0001,1.69,minute.maid,1
4359,9216,2.26,minute.maid,0
4360,48703.99999,1.49,minute.maid,0
4361,4544,2.22,minute.maid,0
4362,8000,2.07,minute.maid,0
4363,11136,1.99,minute.maid,0
4364,10496,1.99,minute.maid,0
4365,7360,2.08,minute.maid,0
4366,4608,2.26,minute.maid,0
4367,6272,2.12,minute.maid,0
4368,17216,1.99,minute.maid,1
4369,18944,1.99,minute.maid,0
4370,7424,2.15,minute.maid,0
4371,14208,2.49,minute.maid,1
4372,11392,2.49,minute.maid,1
4373,4160,2.55,minute.maid,0
4374,5184,2.37,minute.maid,0
4375,6400,1.99,minute.maid,0
4376,123968,1.99,minute.maid,1
4377,14400,2.08,minute.maid,0
4378,7744,2.3,minute.maid,0
4379,18560,1.99,minute.maid,1
4380,7040,2.15,minute.maid,0
4381,5312,2.34,minute.maid,0
4382,22976,1.99,minute.maid,1
4383,7360,2.22,minute.maid,0
4384,5952,2.66,minute.maid,0
4385,26880.00001,1.99,minute.maid,1
4386,4928,2.66,minute.maid,0
4387,6976,2.66,minute.maid,0
4388,6528,2.66,minute.maid,0
4389,32191.99999,1.99,minute.maid,1
4390,5248,2.67,minute.maid,0
4391,5120,2.69,minute.maid,0
4392,6400,2.69,minute.maid,0
4393,4864,2.69,minute.maid,0
4394,6656,2.42,minute.maid,0
4395,18368,2.01,minute.maid,1
4396,6976,2.34,minute.maid,1
4397,8128,2.69,minute.maid,0
4398,41152.00002,2.29,minute.maid,1
4399,6400,2.68,minute.maid,0
4400,4992,2.65,minute.maid,1
4401,76415.99998,1.99,minute.maid,1
4402,29631.99999,1.96,minute.maid,1
4403,13504,1.69,minute.maid,0
4404,10240,1.8,minute.maid,0
4405,42496.00001,1.99,minute.maid,1
4406,6336,2.58,minute.maid,0
4407,5632,2.53,minute.maid,0
4408,65023.99997,2.19,minute.maid,1
4409,2432,1.59,dominicks,1
4410,2112,2.49,dominicks,0
4411,896,2.49,dominicks,0
4412,1152,2.49,dominicks,0
4413,3072,2.49,dominicks,0
4414,4672,2.09,dominicks,1
4415,1920,2.09,dominicks,0
4416,896,2.09,dominicks,0
4417,1152,2.09,dominicks,0
4418,26431.99999,1.89,dominicks,1
4419,7168,1.89,dominicks,0
4420,7680,1.89,dominicks,0
4421,6912,1.79,dominicks,0
4422,32704.00001,1.79,dominicks,1
4423,7232,1.79,dominicks,0
4424,1152,2.49,dominicks,0
4425,65536,1.24,dominicks,1
4426,1024,1.59,dominicks,0
4427,23872,1.59,dominicks,1
4428,43327.99999,1.29,dominicks,0
4429,59648,0.99,dominicks,0
4430,16320,1.59,dominicks,1
4431,6080,2.19,dominicks,0
4432,32832.00002,1.39,dominicks,1
4433,1856,2.19,dominicks,0
4434,1152,2.19,dominicks,0
4435,1792,2.19,dominicks,0
4436,6336,2.19,dominicks,0
4437,36288,1.49,dominicks,1
4438,6080,1.49,dominicks,0
4439,1728,2.19,dominicks,0
4440,2880,2.19,dominicks,0
4441,4544,1.99,dominicks,1
4442,67904,1.09,dominicks,1
4443,2048,2.19,dominicks,0
4444,2688,2.19,dominicks,0
4445,8896,1.59,dominicks,1
4446,9408,1.59,dominicks,0
4447,15680,1.59,dominicks,0
4448,83008.00003,0.99,dominicks,1
4449,1536,2.19,dominicks,1
4450,1600,2.19,dominicks,0
4451,1344,2.19,dominicks,0
4452,3456,2.19,dominicks,0
4453,30976,1.59,dominicks,1
4454,4416,1.59,dominicks,0
4455,2688,2.09,dominicks,0
4456,13376,1.41,dominicks,1
4457,17856,1.29,dominicks,0
4458,4096,1.89,dominicks,0
4459,2496,1.89,dominicks,0
4460,14976,1.59,dominicks,1
4461,6464,1.59,dominicks,0
4462,3648,1.89,dominicks,0
4463,52927.99998,0.99,dominicks,1
4464,24448,0.99,dominicks,0
4465,20800,1.49,dominicks,1
4466,5312,1.49,dominicks,0
4467,15104,1.39,dominicks,0
4468,13120,1.39,dominicks,0
4469,12288,1.39,dominicks,0
4470,8064,1.59,dominicks,1
4471,9728,1.59,dominicks,0
4472,9984,1.54,dominicks,0
4473,28608,1.49,dominicks,1
4474,5760,1.52,dominicks,0
4475,3840,1.89,dominicks,0
4476,2048,1.82,dominicks,0
4477,3392,1.69,dominicks,1
4478,3968,1.73,dominicks,0
4479,4352,1.89,dominicks,0
4480,19264,1.5,dominicks,1
4481,30783.99999,1.59,dominicks,0
4482,31039.99999,1.59,dominicks,1
4483,9856,1.6,dominicks,0
4484,20672,1.69,dominicks,1
4485,11392,1.69,dominicks,0
4486,2304,1.71,dominicks,0
4487,4928,1.77,dominicks,0
4488,15424,1.47,dominicks,0
4489,65280.00002,1.29,dominicks,0
4490,10880,1.32,dominicks,0
4491,17536,1.07,dominicks,0
4492,7296,0.99,dominicks,0
4493,4480,1.23,dominicks,0
4494,58496.00001,1.39,dominicks,1
4495,8384,1.44,dominicks,0
4496,34432.00002,1.59,dominicks,0
4497,5696,1.67,dominicks,0
4498,3648,1.89,dominicks,0
4499,7680,1.45,dominicks,0
4500,70015.99998,1.29,dominicks,1
4501,9536,1.39,dominicks,0
4502,6784,1.89,dominicks,0
4503,9216,1.93,dominicks,0
4504,5696,1.99,dominicks,0
4505,24383.99999,1.69,dominicks,0
4506,77824.00001,1.69,dominicks,0
4507,38719.99998,1.72,dominicks,0
4508,13888,1.98,dominicks,0
4509,3520,1.99,dominicks,0
4510,3008,1.99,dominicks,0
4511,29184,1.41,dominicks,0
4512,15744,1.39,dominicks,0
4513,6656,1.89,dominicks,0
4514,9024,1.69,dominicks,0
4515,48384.00002,1.49,dominicks,1
4516,4992,1.89,dominicks,1
4517,4928,1.89,dominicks,0
4518,17728,1.36,dominicks,0
4519,11712,1.06,dominicks,0
4520,2944,2.03,dominicks,0
4521,1536,2.13,dominicks,0
4522,4416,1.77,dominicks,0
4523,46079.99998,1.49,dominicks,0
4524,5056,1.72,dominicks,0
4525,6464,3.19,tropicana,0
4526,4032,3.19,tropicana,0
4527,7040,3.19,tropicana,0
4528,5504,3.19,tropicana,0
4529,5120,3.19,tropicana,0
4530,5440,3.19,tropicana,0
4531,4864,3.19,tropicana,0
4532,6016,3.19,tropicana,0
4533,8832,3.19,tropicana,0
4534,4352,3.19,tropicana,0
4535,5824,3.19,tropicana,0
4536,4672,3.19,tropicana,0
4537,5312,3.19,tropicana,0
4538,5248,3.19,tropicana,0
4539,7040,3.19,tropicana,0
4540,5760,3.19,tropicana,0
4541,9088,2.99,tropicana,1
4542,6336,2.99,tropicana,0
4543,6336,2.99,tropicana,0
4544,6400,3.19,tropicana,0
4545,5888,3.19,tropicana,0
4546,7616,3.19,tropicana,0
4547,6528,3.19,tropicana,0
4548,6336,2.99,tropicana,0
4549,7232,2.99,tropicana,0
4550,5440,2.99,tropicana,0
4551,5760,2.99,tropicana,0
4552,11648,2.39,tropicana,0
4553,11008,2.39,tropicana,0
4554,8512,2.99,tropicana,0
4555,9856,2.59,tropicana,0
4556,7872,2.59,tropicana,0
4557,4608,2.99,tropicana,0
4558,7296,2.99,tropicana,0
4559,10368,2.49,tropicana,0
4560,6592,2.99,tropicana,0
4561,6528,2.99,tropicana,0
4562,5312,2.99,tropicana,0
4563,5248,2.99,tropicana,0
4564,6144,2.99,tropicana,0
4565,4928,2.99,tropicana,0
4566,53696.00001,1.49,tropicana,1
4567,6144,2.99,tropicana,0
4568,21760,1.99,tropicana,1
4569,6848,2.99,tropicana,0
4570,24128,1.99,tropicana,1
4571,12480,1.99,tropicana,0
4572,3584,3.39,tropicana,0
4573,11968,2.29,tropicana,1
4574,3392,3.39,tropicana,0
4575,4096,3.39,tropicana,0
4576,27520,1.99,tropicana,0
4577,13504,1.99,tropicana,0
4578,4224,3.39,tropicana,0
4579,6208,3.39,tropicana,0
4580,20160,1.99,tropicana,0
4581,15360,1.99,tropicana,0
4582,10752,1.99,tropicana,0
4583,7296,3.39,tropicana,1
4584,8192,2.19,tropicana,0
4585,4224,3.39,tropicana,0
4586,5184,3.39,tropicana,0
4587,5248,3.39,tropicana,0
4588,28224.00001,1.99,tropicana,1
4589,6912,3.39,tropicana,0
4590,6656,2.49,tropicana,1
4591,4800,3.39,tropicana,0
4592,5120,2.99,tropicana,0
4593,5696,2.94,tropicana,0
4594,5056,2.94,tropicana,0
4595,5632,2.94,tropicana,0
4596,5312,2.94,tropicana,0
4597,7360,2.94,tropicana,0
4598,6592,2.99,tropicana,0
4599,28927.99999,1.99,tropicana,1
4600,7232,2.99,tropicana,0
4601,4736,2.99,tropicana,0
